0	premise_first	0.5
0	premise_last	0.48
0	conclusion_first	0.5
0	conclusion_last	0.51
5	premise_first	0.49
5	premise_last	0.5
5	conclusion_first	0.51
5	conclusion_last	0.49
5	last	0.49
10	premise_first	0.49
10	premise_last	0.49
10	conclusion_first	0.55
10	conclusion_last	0.59
10	last	0.49
15	premise_first	0.49
15	premise_last	0.48
15	conclusion_first	0.56
15	conclusion_last	0.61
15	last	0.48
20	premise_first	0.49
20	premise_last	0.49
20	conclusion_first	0.55
20	conclusion_last	0.59
20	last	0.57
25	premise_first	0.48
25	premise_last	0.49
25	conclusion_first	0.48
25	conclusion_last	0.49
25	last	0.83
30	premise_first	0.49
30	premise_last	0.48
30	conclusion_first	0.48
30	conclusion_last	0.48
30	last	0.81
35	premise_first	0.49
35	premise_last	0.49
35	conclusion_first	0.49
35	conclusion_last	0.49
35	last	0.77
41	premise_first	0.49
41	premise_last	0.49
41	conclusion_first	0.49
41	conclusion_last	0.49
41	last	0.78
